SUBSTATION,PXF,DATE,HYDROGEN,METHANE,ETHANE,ETHYLENE,ACETYLENE,LAT,LNG
CAINTA,BK 1 SN T903028 xlsx,06/02/2014 0:00,4,226,508,21,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,08/08/2014 0:00,4,209,406,20,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,10/10/2014 0:00,16,209,413,18,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,12/12/2014 0:00,14,177,326,15,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,02/04/2015 0:00,8,208,422,17,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,04/02/2015 0:00,28,211,427,17,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,6/16/2015 0:00,2,179,341,15,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,08/02/2015 0:00,2,198,337,15,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,10/08/2015 0:00,1,115,288,12,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,12/11/2015 0:00,11,0,302,15,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,3/15/2016 0:00,39,0,275,13,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,6/17/2016 0:00,1,168,313,15,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,7/30/2016 0:00,16,165,345,18,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,09/09/2016 0:00,15,172,340,16,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,10/13/2016 0:00,2,185,381,21,1,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,01/12/2017 0:00,1,149,361,20,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,05/11/2017 0:00,7,0,412,24,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,03/08/2018 0:00,6,203,441,20,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,6/16/2018 0:00,44,213,451,20,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,09/02/2018 0:00,21,198,441,17,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,11/12/2018 0:00,26,213,415,19,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,2/21/2019 0:00,17,249,575,27,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,5/24/2019 0:00,18,218,493,30,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,8/29/2019 0:00,15,226,484,32,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,11/13/2019 0:00,3,214,455,31,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,02/04/2020 0:00,10,268,685,43,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,05/07/2020 0:00,7,229,458,19,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,08/05/2020 0:00,9,224,454,17,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,11/24/2020 0:00,4,230,496,18,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,2/26/2021 0:00,6,253,684,14,0,14.588175,121.1110966
CAINTA,BK 1 SN T903028 xlsx,05/11/2021 0:00,6,237,629,13,0,14.588175,121.1110966
CALAMBA,BK 1 SN 71T001-1,07/04/2019 0:00,0,0,0,0,0,14.1849053,121.1507046
CALAUAN,BK 1 SN 9147623,7/14/2010 0:00,37,55,65,3,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,8/24/2010 0:00,60,84,92,6,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,9/29/2010 0:00,65,107,148,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,12/10/2010 0:00,63,84,123,9,1,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,1/27/2011 0:00,67,106,150,7,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,3/14/2011 0:00,56,103,158,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,5/24/2011 0:00,66,108,158,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,07/11/2011 0:00,65,125,178,9,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,8/17/2011 0:00,71,121,174,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/03/2011 0:00,82,130,189,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,11/03/2011 0:00,71,117,168,9,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,12/13/2011 0:00,58,104,155,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,2/15/2012 0:00,69,116,168,7,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,04/12/2012 0:00,58,122,161,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,07/10/2012 0:00,85,140,197,11,1,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,09/06/2012 0:00,68,134,201,9,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,11/13/2012 0:00,62,146,225,11,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,12/12/2012 0:00,65,138,250,13,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,03/07/2013 0:00,48,122,203,28,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,,74,141,228,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,6/25/2013 0:00,43,97,155,10,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,7/30/2013 0:00,55,121,161,8,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/01/2013 0:00,67,138,204,10,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/07/2013 0:00,67,139,214,10,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/09/2013 0:00,69,136,210,10,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,12/16/2013 0:00,97,120,201,12,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,2/24/2014 0:00,73,150,250,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,4/13/2014 0:00,62,122,181,0,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,6/30/2014 0:00,64,145,237,13,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,7/31/2014 0:00,71,158,252,13,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/15/2014 0:00,57,104,169,12,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,12/18/2014 0:00,91,160,249,16,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,02/08/2015 0:00,88,150,242,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,05/04/2015 0:00,81,151,251,15,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,06/09/2015 0:00,62,126,172,12,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,8/16/2015 0:00,56,122,170,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/24/2015 0:00,39,51,174,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,1/18/2016 0:00,79,0,187,16,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,2/23/2016 0:00,69,8,158,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,04/05/2016 0:00,52,0,137,13,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,7/26/2016 0:00,67,150,222,16,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,11/21/2016 0:00,44,126,250,22,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,03/01/2017 0:00,20,29,207,19,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,3/29/2017 0:00,8,22,229,22,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,07/05/2017 0:00,37,2,260,22,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,03/05/2018 0:00,25,125,274,22,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,6/21/2018 0:00,19,126,277,19,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/09/2018 0:00,18,133,299,28,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,1/28/2019 0:00,26,140,320,33,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,05/02/2019 0:00,24,130,333,28,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,7/23/2019 0:00,17,120,306,27,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/28/2019 0:00,16,138,326,29,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,01/07/2020 0:00,16,119,317,30,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,5/27/2020 0:00,14,119,313,20,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,7/16/2020 0:00,13,123,331,18,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,10/20/2020 0:00,15,115,328,14,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,01/06/2021 0:00,15,130,406,16,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,4/21/2021 0:00,29,147,526,11,0,14.1681078,121.2974525
CALAUAN,BK 1 SN 9147623,07/12/2021 0:00,33,132,446,9,0,14.1681078,121.2974525
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),6/21/2010 0:00,14,192,182,77,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),08/05/2010 0:00,45,205,204,86,1,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),12/17/2010 0:00,26,187,200,78,1,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),2/23/2011 0:00,15,172,181,72,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),05/12/2011 0:00,13,196,209,73,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),09/05/2011 0:00,15,200,217,78,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/23/2011 0:00,13,186,215,74,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),1/24/2012 0:00,18,207,224,74,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),5/27/2012 0:00,48,233,275,89,3,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),09/10/2012 0:00,21,199,229,78,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/09/2012 0:00,12,192,212,74,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),2/17/2013 0:00,18,213,284,90,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),05/08/2013 0:00,16,213,259,100,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),7/31/2013 0:00,26,226,251,87,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/07/2013 0:00,15,224,256,89,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),3/25/2014 0:00,5,218,289,101,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),5/27/2014 0:00,14,227,303,92,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),08/03/2014 0:00,12,196,243,73,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/21/2014 0:00,38,237,292,87,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),02/03/2015 0:00,13,190,252,72,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),05/12/2015 0:00,34,231,323,89,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),08/03/2015 0:00,7,146,314,89,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/26/2015 0:00,9,0,187,55,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),03/05/2016 0:00,69,0,197,59,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),7/19/2016 0:00,29,214,265,75,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),9/26/2016 0:00,29,217,275,77,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),01/04/2017 0:00,17,187,288,79,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),05/08/2017 0:00,1,3,277,76,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),08/09/2017 0:00,17,173,219,61,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),01/12/2018 0:00,17,236,315,89,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),07/09/2018 0:00,45,264,332,88,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),9/17/2018 0:00,17,231,311,74,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),11/28/2018 0:00,10,264,384,78,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),04/10/2019 0:00,25,257,363,86,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),6/19/2019 0:00,5,254,392,91,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),9/17/2019 0:00,2,254,401,89,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),12/02/2019 0:00,25,281,430,97,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),03/10/2019 0:00,22,220,362,76,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),6/17/2020 0:00,14,261,471,86,0,14.8987954,120.7745193
CALUMPIT,BK 1 SN GT-009-91 (RETIRED),09/04/2020 0:00,12,274,489,82,0,14.8987954,120.7745193
CAMARIN,BK 1 SN 508023,07/08/2010 0:00,53,10,2,3,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,8/19/2010 0:00,64,29,7,6,1,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/20/2010 0:00,44,9,6,5,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,10/20/2010 0:00,50,12,5,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,12/13/2010 0:00,43,12,8,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,1/19/2011 0:00,41,33,12,61,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,2/27/2011 0:00,41,11,6,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,3/22/2011 0:00,43,25,47,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,05/05/2011 0:00,43,13,4,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,5/22/2011 0:00,53,13,7,6,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,07/05/2011 0:00,50,15,5,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,08/10/2011 0:00,45,16,5,8,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/21/2011 0:00,46,15,8,7,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,10/19/2011 0:00,51,19,23,6,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/22/2011 0:00,51,23,39,8,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,01/11/2012 0:00,36,16,5,5,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,1/29/2012 0:00,129,28,10,9,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,03/01/2012 0:00,33,29,18,8,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,4/19/2012 0:00,29,34,23,29,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,5/22/2012 0:00,59,36,22,12,2,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,6/28/2012 0:00,62,36,30,11,2,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,08/01/2012 0:00,36,33,19,10,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,09/02/2012 0:00,31,74,56,78,1,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/25/2012 0:00,31,32,18,8,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/22/2012 0:00,28,36,21,12,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,1/23/2013 0:00,19,46,38,40,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,3/28/2013 0:00,26,41,50,13,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,6/13/2013 0:00,37,45,41,17,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,7/25/2013 0:00,47,51,54,12,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/26/2013 0:00,51,57,48,15,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/20/2013 0:00,40,52,43,0,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,2/21/2014 0:00,54,55,46,0,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,3/18/2014 0:00,42,55,57,0,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,5/18/2014 0:00,35,58,65,0,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,7/20/2014 0:00,49,56,46,13,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/17/2014 0:00,58,79,88,31,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/20/2014 0:00,55,81,101,18,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,1/25/2015 0:00,63,67,68,14,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,3/16/2015 0:00,65,74,102,12,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,5/25/2015 0:00,55,68,92,17,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,08/01/2015 0:00,33,42,65,16,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,10/04/2015 0:00,48,0,65,15,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,12/01/2015 0:00,51,0,51,15,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,01/11/2016 0:00,26,0,51,14,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,07/07/2016 0:00,41,80,78,18,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/02/2016 0:00,41,65,78,20,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,03/06/2017 0:00,35,32,87,23,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,7/25/2017 0:00,29,66,77,17,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,1/21/2018 0:00,51,86,92,23,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,4/21/2018 0:00,51,77,88,14,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,09/04/2018 0:00,34,90,107,17,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,11/21/2018 0:00,30,90,116,23,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,04/02/2019 0:00,59,102,129,29,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,06/01/2019 0:00,56,118,142,50,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/19/2019 0:00,51,96,127,29,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,12/11/2019 0:00,51,104,124,30,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,3/19/2020 0:00,52,122,156,40,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,6/24/2020 0:00,52,1223,183,19,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,9/24/2020 0:00,44,109,132,20,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,12/03/2020 0:00,42,116,146,18,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,03/10/2021 0:00,63,136,220,9,0,14.7612929,121.0419852
CAMARIN,BK 1 SN 508023,6/18/2021 0:00,67,119,179,9,0,14.7612929,121.0419852
CANLUBANG,BK 1 SN 12115096,7/14/2010 0:00,6,158,316,14,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,8/30/2010 0:00,8,156,311,15,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,9/27/2010 0:00,2,140,285,14,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,11/11/2010 0:00,23,135,297,14,1,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/21/2011 0:00,10,172,396,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,2/18/2011 0:00,8,184,365,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,03/12/2011 0:00,6,173,386,18,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,05/10/2011 0:00,4,161,315,15,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,07/04/2011 0:00,6,192,436,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,7/23/2011 0:00,17,118,349,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,09/02/2011 0:00,5,176,393,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,9/28/2011 0:00,4,174,414,18,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,10/28/2011 0:00,4,170,362,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,12/02/2011 0:00,6,168,381,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,01/06/2012 0:00,4,150,355,15,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,3/14/2012 0:00,5,165,354,16,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,5/16/2012 0:00,4,210,499,21,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,6/30/2012 0:00,15,191,409,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,09/11/2012 0:00,10,182,401,19,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,11/16/2012 0:00,2,205,497,24,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/24/2013 0:00,0,209,509,23,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,03/09/2013 0:00,0,193,497,22,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,5/20/2013 0:00,5,159,370,18,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,07/12/2013 0:00,1,209,507,22,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,9/13/2013 0:00,1,205,484,19,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,11/28/2013 0:00,2,205,458,18,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/23/2014 0:00,0,227,546,25,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,03/12/2014 0:00,0,212,428,22,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,5/16/2014 0:00,0,212,566,31,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,7/25/2014 0:00,2,204,489,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,9/24/2014 0:00,17,203,521,21,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,11/24/2014 0:00,22,232,577,23,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/29/2015 0:00,22,198,518,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,03/05/2015 0:00,11,208,525,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,5/14/2015 0:00,14,189,510,21,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,07/06/2015 0:00,1,187,617,25,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,09/09/2015 0:00,0,156,389,16,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,11/12/2015 0:00,0,0,406,18,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/15/2016 0:00,26,0,442,19,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,05/12/2016 0:00,3,7,323,16,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,08/11/2016 0:00,12,197,467,21,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,09/04/2016 0:00,25,195,462,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,01/03/2017 0:00,15,160,362,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,03/08/2017 0:00,8,47,497,21,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,7/20/2017 0:00,81,219,498,22,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,01/04/2018 0:00,5,174,406,17,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,7/27/2018 0:00,7,213,545,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,9/28/2018 0:00,19,218,512,20,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,12/09/2018 0:00,9,250,650,24,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,01/03/2019 0:00,2,245,610,24,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,4/24/2019 0:00,1,233,572,25,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,07/03/2019 0:00,1,227,564,24,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,10/25/2019 0:00,1,220,557,24,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/14/2020 0:00,7,232,708,31,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,05/05/2020 0:00,7,247,712,30,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,07/01/2020 0:00,4,234,678,23,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,10/01/2020 0:00,4,233,625,22,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,1/14/2021 0:00,8,265,808,27,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,4/27/2021 0:00,4,287,1038,23,0,14.21262,121.132264
CANLUBANG,BK 1 SN 12115096,7/22/2021 0:00,4,230,794,19,0,14.21262,121.132264
CARMELRAY,BK 1 SN 9849187,7/14/2010 0:00,185,68,107,4,0,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,8/30/2010 0:00,180,70,129,6,1,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,9/27/2010 0:00,174,68,109,5,0,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,11/11/2010 0:00,252,91,145,8,2,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,12/29/2010 0:00,129,47,73,6,0,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,1/21/2011 0:00,164,65,116,5,0,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,2/18/2011 0:00,183,82,142,6,0,14.21064,121.081912
CARMELRAY,BK 1 SN 9849187,03/10/2011 0:00,190,89,151,7,0,14.21064,121.081912
